arm,index,model,prompt_tokens,frontend_wait_s,local_scheduler_wait_s,prefill_wait_s,actual_prefill_service_s,decode_start_wait_s,ttft_s,tpot_s,e2e_s
D1-audit-off,708,model_2,264,0.0005195140838623047,0.009119272232055664,0.017862796783447266,0.03741741180419922,0.022078752517700195,0.06491899490356445,0.05544434391190981,16.31011176109314
D1-audit-off,709,model_6,396,0.0004286766052246094,0.001184701919555664,0.01209115982055664,0.08961606025695801,0.03571605682373047,0.10332059860229492,0.05897974967956543,1.0469965934753418
D1-audit-off,710,model_5,14,0.0010001659393310547,0.007865428924560547,0.06548881530761719,0.03765606880187988,0.03231191635131836,0.11201047897338867,0.10966623585398604,22.593588829040527
D1-audit-off,711,model_1,397,0.0009849071502685547,0.0024187564849853516,0.010333061218261719,0.038220882415771484,0.01947021484375,0.05195760726928711,0.020495906472206116,0.37989211082458496
D1-audit-off,712,model_5,30,0.0009188652038574219,0.00863027572631836,0.0059583187103271484,0.040734052658081055,0.07564997673034668,0.056241512298583984,0.07791688472409791,6.211675405502319
D1-audit-off,713,model_5,19,0.0005314350128173828,0.005664825439453125,0.03716778755187988,0.03801321983337402,0.03612208366394043,0.08137726783752441,0.10441836714744568,1.7520711421966553
D1-audit-off,714,model_6,443,0.0006437301635742188,0.004151105880737305,0.013858556747436523,0.09053516387939453,0.030755996704101562,0.10918855667114258,0.0764448530972004,29.464012145996094
D1-audit-off,715,model_5,772,0.0006101131439208984,0.007405757904052734,0.008237600326538086,0.14528989791870117,0.0371856689453125,0.1615433692932129,0.07039677619934082,1.9214627742767334
D1-audit-off,716,model_4,803,0.0005075931549072266,0.0032727718353271484,0.14676475524902344,0.09426665306091309,0.12887191772460938,0.2448117733001709,0.07718442380428314,1.4797625541687012
D1-audit-off,717,model_6,769,0.0007314682006835938,0.008292675018310547,0.10853838920593262,0.09296154975891113,0.2589690685272217,0.2105240821838379,0.09108493405003701,3.0341570377349854
D1-audit-off,718,model_3,249,0.0006539821624755859,0.0011432170867919922,0.056069374084472656,0.045191049575805664,0.12358808517456055,0.1030576229095459,0.08406342566013336,1.4480724334716797
D1-audit-off,719,model_6,27,0.0005817413330078125,0.005894899368286133,0.24631810188293457,0.0347900390625,0.11492228507995605,0.2875847816467285,0.08591671968117738,17.04134511947632
D1-audit-off,720,model_6,197,0.0009355545043945312,0.009008646011352539,0.21415448188781738,0.03482222557067871,0.11489152908325195,0.25892090797424316,0.10084593296051025,2.0741477012634277
D1-audit-off,721,model_5,258,0.0008268356323242188,0.006474494934082031,0.1059873104095459,0.04130101203918457,0.23206353187561035,0.15458965301513672,0.06652353869544135,1.352013349533081
D1-audit-off,722,model_3,14,0.000701904296875,0.0069234371185302734,0.373060941696167,0.06637144088745117,0.11596179008483887,0.44705772399902344,0.06592882862527862,9.083734273910522
D1-audit-off,723,model_3,28,0.0004067420959472656,0.005769968032836914,0.2906973361968994,0.06641530990600586,0.11591839790344238,0.36328935623168945,0.06393646821379662,24.91489315032959
D1-audit-off,724,model_5,10,0.0004930496215820312,0.00648045539855957,0.29648661613464355,0.021869659423828125,0.09752368927001953,0.3253297805786133,0.08321878347504005,7.731801509857178
D1-audit-off,725,model_6,1888,0.0010554790496826172,0.010697126388549805,0.10753989219665527,0.1420905590057373,0.18804073333740234,0.261383056640625,0.0795064390418064,20.217499256134033
D1-audit-off,726,model_6,458,0.000431060791015625,0.007175445556640625,0.12783026695251465,0.09972524642944336,0.03596138954162598,0.23516201972961426,0.05261467397212982,1.0769968032836914
D1-audit-off,727,model_6,77,0.0007355213165283203,0.010690927505493164,0.002947568893432617,0.04442572593688965,0.05005073547363281,0.05879974365234375,0.07519820767144363,28.934911489486694
D1-audit-off,728,model_5,22,0.0012557506561279297,0.010596275329589844,0.1724553108215332,0.02469635009765625,0.23642921447753906,0.20900368690490723,0.10615663956373166,8.489221572875977
D1-audit-off,729,model_2,9,0.0004298686981201172,0.002830982208251953,0.09564542770385742,0.027962923049926758,0.022560834884643555,0.12686920166015625,0.05781055792518284,16.08258318901062
D1-audit-off,730,model_6,15,0.0005178451538085938,0.0023775100708007812,0.015218019485473633,0.03889346122741699,0.03503251075744629,0.0570068359375,0.06896554610945961,6.125974893569946
D1-audit-off,731,model_3,420,0.0013060569763183594,0.011402606964111328,0.003531932830810547,0.04695320129394531,0.02748560905456543,0.06319379806518555,0.06596586604913075,25.394086360931396
D1-audit-off,732,model_2,134,0.000629425048828125,0.005033016204833984,0.013685464859008789,0.0346684455871582,0.02615499496459961,0.0540163516998291,0.06056628951543494,9.62349009513855
D1-audit-off,733,model_2,685,0.0007543563842773438,0.001737356185913086,0.06791114807128906,0.08903694152832031,0.02778339385986328,0.1594398021697998,0.059268492049184336,13.909729957580566
D1-audit-off,734,model_3,8,0.0005171298980712891,0.0018725395202636719,0.020255088806152344,0.037578582763671875,0.027936458587646484,0.06022334098815918,0.06516233122492411,5.46869683265686
D1-audit-off,735,model_4,60,0.0005016326904296875,0.007860183715820312,0.002650022506713867,0.030325889587402344,0.0231168270111084,0.04133772850036621,0.059779915337761245,22.996825218200684
D1-audit-off,736,model_4,40,0.0008656978607177734,0.0008058547973632812,0.022317886352539062,0.025129079818725586,0.02365732192993164,0.0491185188293457,0.0679819623192588,12.421835660934448
D1-audit-off,737,model_6,777,0.0006792545318603516,0.00087738037109375,0.03567934036254883,0.1456010341644287,0.04119300842285156,0.18283700942993164,0.047422364354133606,0.9415948390960693
D1-audit-off,738,model_3,11,0.0006670951843261719,0.009591341018676758,0.0009758472442626953,0.01665806770324707,0.033042192459106445,0.027892351150512695,0.06928454023419005,20.605400800704956
D1-audit-off,739,model_5,618,0.0011336803436279297,0.0075092315673828125,0.014728307723999023,0.08838653564453125,0.028857946395874023,0.11175775527954102,0.11393651366233826,1.9347419738769531
D1-audit-off,740,model_3,1548,0.0004756450653076172,0.008636236190795898,0.01006460189819336,0.1362771987915039,0.08907413482666016,0.15545368194580078,0.05505842386290084,2.522965908050537
D1-audit-off,741,model_3,445,0.0005528926849365234,0.006911277770996094,0.12549424171447754,0.06259346008300781,0.025000333786010742,0.19555187225341797,0.042007043957710266,0.8676645755767822
D1-audit-off,742,model_5,739,0.0007240772247314453,0.0058939456939697266,0.02192378044128418,0.09783291816711426,0.055769920349121094,0.1263747215270996,0.13032042980194092,7.424318790435791
D1-audit-off,743,model_5,42,0.0004253387451171875,0.008069992065429688,0.046019792556762695,0.031903743743896484,0.02303791046142578,0.08641886711120605,0.12357775757952434,5.153106927871704
D1-audit-off,744,model_2,234,0.0003941059112548828,0.00685882568359375,0.15387868881225586,0.07897520065307617,0.07793045043945312,0.24010682106018066,0.05630405247211456,1.1409716606140137
D1-audit-off,745,model_1,33,0.0016818046569824219,0.008599281311035156,0.1023857593536377,0.06108593940734863,0.2665534019470215,0.1737527847290039,0.06060714260224373,9.567859888076782
D1-audit-off,746,model_5,1493,0.0007848739624023438,0.009357452392578125,0.14357352256774902,0.11403131484985352,0.7891139984130859,0.267747163772583,0.11637425295850064,22.146106719970703
D1-audit-off,747,model_5,586,0.0006799697875976562,0.005347251892089844,0.6221675872802734,0.1292872428894043,0.23105335235595703,0.7574820518493652,0.09769805453040382,5.056196451187134
D1-audit-off,748,model_4,476,0.0005590915679931641,0.005227088928222656,0.5265049934387207,0.06098818778991699,0.06722712516784668,0.5932793617248535,0.03585052490234375,1.1668877601623535
D1-audit-off,749,model_6,17,0.0007033348083496094,0.006083488464355469,0.28244566917419434,0.02828812599182129,0.043224334716796875,0.3175206184387207,0.0729534135510524,28.331631422042847
D1-audit-off,750,model_5,523,0.00044655799865722656,0.009113788604736328,0.2717132568359375,0.12932276725769043,0.2310190200805664,0.4105963706970215,0.08564357521633308,33.29772925376892
D1-audit-off,751,model_5,80,0.0006048679351806641,0.0008394718170166016,0.1552278995513916,0.030500173568725586,0.13805484771728516,0.18717241287231445,0.08540575268367927,32.98298144340515
D1-audit-off,752,model_6,371,0.0010204315185546875,0.0011444091796875,0.12618565559387207,0.04482126235961914,0.03370857238769531,0.1731717586517334,0.05330542281821922,1.6124181747436523
D1-audit-off,753,model_5,303,0.0007364749908447266,0.009155750274658203,0.09702658653259277,0.06308627128601074,0.03596997261047363,0.17000508308410645,0.14691736349245396,12.217228889465332
D1-audit-off,754,model_5,10,0.00064849853515625,0.005959510803222656,0.022615909576416016,0.02994060516357422,0.04031229019165039,0.05916452407836914,0.08524972138305505,32.79505753517151
D1-audit-off,755,model_3,14,0.0004851818084716797,0.007748842239379883,0.0541839599609375,0.03224468231201172,0.02749180793762207,0.09466266632080078,0.07371308803558349,10.41449499130249
D1-audit-off,756,model_1,266,0.0006248950958251953,0.0013222694396972656,0.0050048828125,0.055527448654174805,0.13574504852294922,0.062479496002197266,0.051199138164520264,0.8816657066345215
D1-audit-off,757,model_3,610,0.0007078647613525391,0.002444028854370117,0.21224451065063477,0.06345248222351074,0.02890944480895996,0.27884888648986816,0.0422651469707489,0.9550912380218506
D1-audit-off,758,model_5,604,0.0006253719329833984,0.010600090026855469,0.11476612091064453,0.0626382827758789,0.2621426582336426,0.1886298656463623,0.12802785948703163,14.783805847167969
D1-audit-off,759,model_5,71,0.0005371570587158203,0.005402803421020508,0.008273601531982422,0.06266355514526367,0.262117862701416,0.07687711715698242,0.09187354551297482,29.5682852268219
D1-audit-off,760,model_2,308,0.000583648681640625,0.008082866668701172,0.22256946563720703,0.07542085647583008,0.025697946548461914,0.3066568374633789,0.05882442515829335,3.012580394744873
D1-audit-off,761,model_2,460,0.0004467964172363281,0.008380889892578125,0.01823735237121582,0.033934831619262695,0.023422718048095703,0.06099987030029297,0.022070974111557007,0.4141354560852051
D1-audit-off,762,model_3,111,0.00043320655822753906,0.009133100509643555,0.008034706115722656,0.0295870304107666,0.028250932693481445,0.04718804359436035,0.06474885096152623,24.910746812820435
D1-audit-off,763,model_5,596,0.0007750988006591797,0.0025587081909179688,0.01778101921081543,0.10895419120788574,1.7895331382751465,0.13006901741027832,0.22186697324117025,10.11408281326294
D1-audit-off,764,model_5,18,0.0004336833953857422,0.0057947635650634766,0.2037343978881836,0.08147597312927246,1.535381555557251,0.2914388179779053,0.10291916425110864,25.403714895248413
D1-audit-off,765,model_4,433,0.0007679462432861328,0.0025370121002197266,0.20835494995117188,0.04102301597595215,0.08878874778747559,0.2526829242706299,0.1030576229095459,2.210777759552002
D1-audit-off,766,model_5,2861,0.0005183219909667969,0.008295297622680664,0.3688323497772217,0.2552525997161865,1.100356101989746,0.6328985691070557,0.1451361052195231,11.518106460571289
D1-audit-off,767,model_3,507,0.00048661231994628906,0.0021152496337890625,0.09812450408935547,0.0389707088470459,0.031177282333374023,0.13969707489013672,0.09814127591940072,5.243043422698975
D1-audit-off,768,model_5,70,0.0015101432800292969,0.010406017303466797,0.26238012313842773,0.25531649589538574,1.1002936363220215,0.5296127796173096,0.1350006568862731,11.734667301177979
D1-audit-off,769,model_2,15,0.0007321834564208984,0.0021190643310546875,0.19752264022827148,0.02806377410888672,0.1537609100341797,0.2284376621246338,0.06591279804706573,12.883694887161255
D1-audit-off,770,model_5,351,0.0006346702575683594,0.007729530334472656,0.7565708160400391,0.30390405654907227,0.3769199848175049,1.0688390731811523,0.13197694910634863,14.398510932922363
D1-audit-off,771,model_2,14,0.0004303455352783203,0.004221200942993164,0.22139859199523926,0.028539419174194336,0.05438232421875,0.2545895576477051,0.07552373556443202,6.372012138366699
D1-audit-off,772,model_5,460,0.000934600830078125,0.010457992553710938,0.5867397785186768,0.30394482612609863,0.3768806457519531,0.9020771980285645,0.13487702921817177,3.464740753173828
D1-audit-off,773,model_5,115,0.0005941390991210938,0.00798177719116211,0.5546507835388184,0.3039543628692627,0.3768727779388428,0.8671810626983643,0.07988126824299495,31.541588068008423
D1-audit-off,774,model_3,572,0.0004918575286865234,0.010584115982055664,0.4512951374053955,0.2436830997467041,0.314605712890625,0.7060542106628418,0.08869657191363248,4.608703374862671
D1-audit-off,775,model_6,150,0.0006344318389892578,0.010365009307861328,0.7754678726196289,0.06005144119262695,0.11304855346679688,0.8465187549591064,0.08967383418764387,8.379120826721191
D1-audit-off,776,model_3,283,0.00037598609924316406,0.008714914321899414,0.7550806999206543,0.06899070739746094,0.09910464286804199,0.8331623077392578,0.03528621792793274,1.3977417945861816
D1-audit-off,777,model_2,587,0.00048279762268066406,0.007857561111450195,0.743168830871582,0.048918962478637695,0.06580448150634766,0.8004281520843506,0.03453272581100464,1.3529517650604248
D1-audit-off,778,model_5,22,0.0007214546203613281,0.0036885738372802734,0.8918185234069824,0.09427762031555176,0.047841548919677734,0.9905061721801758,0.14586907845956307,4.928971290588379
D1-audit-off,779,model_3,587,0.0006265640258789062,0.010707378387451172,0.6795270442962646,0.06902098655700684,0.0990760326385498,0.7598819732666016,0.062349423145254455,24.70206046104431
D1-audit-off,780,model_5,219,0.0006144046783447266,0.006754875183105469,0.732912540435791,0.0943305492401123,0.0477900505065918,0.8346123695373535,0.11352577895829172,15.82001519203186
D1-audit-off,781,model_5,584,0.0007369518280029297,0.0037245750427246094,0.6268506050109863,0.09434223175048828,0.04777956008911133,0.7256543636322021,0.09090802073478699,2.180182695388794
D1-audit-off,782,model_4,306,0.0005087852478027344,0.006127834320068359,0.44217729568481445,0.07851409912109375,0.17577028274536133,0.5273280143737793,0.0565395246852528,1.7711975574493408
D1-audit-off,783,model_5,13,0.0005700588226318359,0.0020096302032470703,0.212507963180542,0.09435033798217773,0.047772884368896484,0.30943799018859863,0.08923551582154773,26.544679641723633
D1-audit-off,784,model_4,1122,0.0007643699645996094,0.007539033889770508,0.23005986213684082,0.10097980499267578,0.025389909744262695,0.3393430709838867,0.05915582694595666,16.78466296195984
D1-audit-off,785,model_2,30,0.000904083251953125,0.005490779876708984,0.0038878917694091797,0.028156042098999023,0.03319501876831055,0.03843879699707031,0.05430431477725506,20.891295671463013
D1-audit-off,786,model_2,21,0.0005180835723876953,0.005739688873291016,0.003639698028564453,0.028183937072753906,0.03316831588745117,0.03808140754699707,0.054306214675307274,20.89166784286499
D1-audit-off,787,model_5,437,0.0008716583251953125,0.0006451606750488281,0.1927027702331543,0.0504910945892334,0.3536527156829834,0.24471068382263184,0.20786508917808533,3.570552110671997
D1-audit-off,788,model_3,20,0.0005698204040527344,0.0037488937377929688,0.1416640281677246,0.027370691299438477,0.1687765121459961,0.1733534336090088,0.09948511277475665,3.257391929626465
D1-audit-off,789,model_5,354,0.0007500648498535156,0.0010251998901367188,0.3264029026031494,0.04601454734802246,0.1392831802368164,0.3741927146911621,0.27821210452488493,6.216646909713745
D1-audit-off,790,model_1,47,0.0007863044738769531,0.009314537048339844,0.23093175888061523,0.019558191299438477,0.0684657096862793,0.2605907917022705,0.0496646272602366,13.570710897445679
D1-audit-off,791,model_3,24,0.0009953975677490234,0.007605075836181641,0.14342308044433594,0.06187701225280762,0.07934689521789551,0.21390056610107422,0.06555833599784157,18.963584661483765
D1-audit-off,792,model_5,175,0.001085519790649414,0.008804798126220703,0.10950136184692383,0.03338003158569336,0.07165288925170898,0.1527717113494873,0.10867900301696388,17.215375185012817
D1-audit-off,793,model_2,493,0.0006144046783447266,0.0019068717956542969,0.11293482780456543,0.034177303314208984,0.06985187530517578,0.14963340759277344,0.06400142804436061,6.03776478767395
D1-audit-off,794,model_1,9,0.0005474090576171875,0.007513523101806641,0.07778549194335938,0.030604124069213867,0.2573397159576416,0.11645054817199707,0.05002117156982422,13.121955156326294
D1-audit-off,795,model_2,261,0.0004982948303222656,0.008298635482788086,0.5176198482513428,0.0270993709564209,0.03433823585510254,0.553516149520874,0.04326601326465607,1.245772361755371
D1-audit-off,796,model_3,186,0.0006964206695556641,0.009697675704956055,0.28145885467529297,0.017911911010742188,0.04880952835083008,0.3097648620605469,0.06961391896617655,3.7208468914031982
D1-audit-off,797,model_5,604,0.0005502700805664062,0.00524139404296875,0.2280888557434082,0.07574224472045898,0.06989049911499023,0.30962276458740234,0.15541565164606622,7.614158391952515
D1-audit-off,798,model_2,267,0.00040411949157714844,0.001161813735961914,0.21923232078552246,0.02712869644165039,0.034310340881347656,0.24792695045471191,0.043311238288879395,0.9409067630767822
D1-audit-off,799,model_6,458,0.0006763935089111328,0.00020742416381835938,0.14918088912963867,0.08145809173583984,0.0317990779876709,0.231522798538208,0.11114050447940826,2.0097708702087402
D1-audit-off,800,model_2,69,0.0006568431854248047,0.0009307861328125,0.07003474235534668,0.027138710021972656,0.0343017578125,0.09876108169555664,0.05376727320253849,20.745393991470337
D1-audit-off,801,model_1,28,0.0007092952728271484,0.0009968280792236328,0.04263615608215332,0.027886152267456055,0.05037045478820801,0.07222843170166016,0.05911082908755443,3.6779890060424805
D1-audit-off,802,model_5,626,0.0008461475372314453,0.002439260482788086,0.09925174713134766,0.08613467216491699,0.14102602005004883,0.18867182731628418,0.09697855651648336,21.620932817459106
D1-audit-off,803,model_5,351,0.0007178783416748047,0.00950765609741211,0.13196277618408203,0.05909013748168945,0.0711982250213623,0.2012784481048584,0.16234079003334045,2.7987310886383057
D1-audit-off,804,model_1,18,0.0007166862487792969,0.007964849472045898,0.05701112747192383,0.021349430084228516,0.022968530654907227,0.08704209327697754,0.04319579784686749,16.37185788154602
D1-audit-off,805,model_5,14,0.0010342597961425781,0.0014722347259521484,0.015476226806640625,0.03696084022521973,0.044428348541259766,0.05494356155395508,0.07689296205838521,29.581840991973877
D1-audit-off,806,model_3,81,0.0008070468902587891,0.008994340896606445,0.01798391342163086,0.034737348556518555,0.05718207359313965,0.06252264976501465,0.06501521735355772,17.03149437904358
D1-audit-off,807,model_2,677,0.0007598400115966797,0.005428791046142578,0.009282588958740234,0.03571796417236328,0.051267385482788086,0.05118918418884277,0.08138102293014526,1.353285551071167
D1-audit-off,808,model_2,94,0.0004334449768066406,0.0006725788116455078,0.2529158592224121,0.02566838264465332,0.4464099407196045,0.2796902656555176,0.05985807710223728,2.4345810413360596
D1-audit-off,809,model_6,239,0.0007085800170898438,0.00446629524230957,0.13489890098571777,0.04754781723022461,0.7214469909667969,0.1876215934753418,0.06888320793708165,26.638773441314697
D1-audit-off,810,model_6,31,0.0004169940948486328,0.007928133010864258,0.5714070796966553,0.036516427993774414,0.17858600616455078,0.6162686347961426,0.06823088483112615,25.79346513748169
D1-audit-off,811,model_3,291,0.0004684925079345703,0.0062334537506103516,0.517808198928833,0.03639531135559082,0.12199139595031738,0.5609054565429688,0.05068972836370054,1.726769208908081
D1-audit-off,812,model_4,12,0.0007231235504150391,0.005972623825073242,0.4572122097015381,0.024465084075927734,0.05338263511657715,0.4883730411529541,0.06586132294092423,5.625556230545044
D1-audit-off,813,model_5,2770,0.0008001327514648438,0.00833582878112793,0.36181044578552246,0.3497433662414551,0.23288583755493164,0.7206897735595703,0.0743628175308307,29.27601170539856
D1-audit-off,814,model_3,762,0.00060272216796875,0.004378318786621094,0.3221094608306885,0.05653238296508789,0.05277538299560547,0.3836228847503662,0.06606111276981443,11.746134281158447
D1-audit-off,815,model_5,768,0.0005707740783691406,0.0006582736968994141,0.6230945587158203,0.14148736000061035,0.05215644836425781,0.7658109664916992,0.25764958560466766,4.888204336166382
D1-audit-off,816,model_5,574,0.00042891502380371094,0.0018949508666992188,0.474306583404541,0.14153242111206055,0.052112579345703125,0.6181628704071045,0.10919629063522607,6.84235143661499
D1-audit-off,817,model_6,85,0.00049591064453125,0.004727840423583984,0.07688570022583008,0.04425835609436035,0.12189412117004395,0.12636780738830566,0.06732481469710667,25.97909665107727
D1-audit-off,818,model_5,44,0.0008533000946044922,0.0103607177734375,0.3467845916748047,0.14154386520385742,0.05210280418395996,0.4995424747467041,0.10490654184927348,16.550243377685547
D1-audit-off,819,model_6,226,0.0007503032684326172,0.001007080078125,0.07219195365905762,0.04189419746398926,0.03307795524597168,0.11584353446960449,0.06709568823377292,25.880587816238403
D1-audit-off,820,model_3,443,0.0004725456237792969,0.007429838180541992,0.018598556518554688,0.04297637939453125,0.0533139705657959,0.06947731971740723,0.07032259885412064,9.703673362731934
D1-audit-off,821,model_2,801,0.000438690185546875,0.006319999694824219,0.053307533264160156,0.049928903579711914,0.023823022842407227,0.10999512672424316,0.051329209779699646,19.820411682128906
D1-audit-off,822,model_6,96,0.00033855438232421875,0.0020482540130615234,0.04362678527832031,0.03553938865661621,0.1376802921295166,0.08155298233032227,0.07847662270069122,1.3371789455413818
D1-audit-off,823,model_6,150,0.0004801750183105469,0.006282329559326172,0.0071179866790771484,0.031423330307006836,0.13158869743347168,0.0453038215637207,0.07395936221611209,12.174639225006104
D1-audit-off,824,model_1,15,0.0005762577056884766,0.004263162612915039,0.16945862770080566,0.013938188552856445,0.2593264579772949,0.18823623657226562,0.04244773078028024,16.191030740737915
D1-audit-off,825,model_6,343,0.0005815029144287109,0.005218029022216797,0.13458251953125,0.07874464988708496,0.03130221366882324,0.21912670135498047,0.07328745165178853,11.578681707382202
D1-audit-off,826,model_5,542,0.0005373954772949219,0.004172086715698242,0.11086797714233398,0.05559349060058594,0.22555232048034668,0.17117094993591309,0.2405693680047989,4.020280838012695
D1-audit-off,827,model_5,732,0.0007979869842529297,0.008951902389526367,0.2732729911804199,0.3667621612548828,0.31221628189086914,0.649785041809082,0.12759157589503697,4.222349166870117
D1-audit-off,828,model_5,18,0.0007021427154541016,0.00484919548034668,0.2088935375213623,0.3668205738067627,0.31215977668762207,0.5812654495239258,0.09105100707402305,17.789905786514282
D1-audit-off,829,model_4,26,0.0004086494445800781,0.009886503219604492,0.0910036563873291,0.01863694190979004,0.044554948806762695,0.11993575096130371,0.05018078659971555,19.389357805252075
D1-audit-off,830,model_6,413,0.0010595321655273438,0.007599592208862305,0.0709388256072998,0.051625728607177734,0.027997493743896484,0.1312236785888672,0.11062546074390411,1.901231050491333
D1-audit-off,831,model_5,868,0.0005383491516113281,0.00704646110534668,0.39862966537475586,0.12203550338745117,0.1858534812927246,0.528249979019165,0.08785152314278075,17.835000038146973
D1-audit-off,832,model_4,721,0.0005285739898681641,0.004779815673828125,0.09845280647277832,0.032350778579711914,0.024935245513916016,0.13611197471618652,0.04971965650717417,19.22846007347107
D1-audit-off,833,model_2,98,0.000637054443359375,0.007157087326049805,0.0227813720703125,0.029558658599853516,0.01974630355834961,0.060134172439575195,0.05127837051425064,11.75160264968872
D1-audit-off,834,model_6,771,0.0006890296936035156,0.008952856063842773,0.029286861419677734,0.10111355781555176,0.18342375755310059,0.14004230499267578,0.06506296371420224,25.124220371246338
D1-audit-off,835,model_4,546,0.00048279762268066406,0.009929656982421875,0.003530263900756836,0.08489847183227539,0.060324668884277344,0.09884119033813477,0.08588501811027527,1.473001480102539
D1-audit-off,836,model_6,502,0.0005979537963867188,0.005052328109741211,0.11722469329833984,0.06155705451965332,0.017586708068847656,0.1844320297241211,0.08948991639273507,3.3165791034698486
D1-audit-off,837,model_5,16,0.0005838871002197266,0.0036134719848632812,0.09586358070373535,0.026195764541625977,0.053296566009521484,0.12625670433044434,0.07133913847307365,27.520485877990723
D1-audit-off,838,model_5,764,0.0005049705505371094,0.009320735931396484,0.18006038665771484,0.8705780506134033,0.2607567310333252,1.0604641437530518,0.10825979709625244,2.792620897293091
D1-audit-off,839,model_3,31,0.0008647441864013672,0.005232095718383789,0.16914677619934082,0.015500068664550781,0.14296317100524902,0.19074368476867676,0.05649939055244128,21.886509656906128
D1-audit-off,840,model_6,296,0.0005345344543457031,0.0022013187408447266,0.13234806060791016,0.03726315498352051,0.11696934700012207,0.1723470687866211,0.0912038246790568,2.908461809158325
D1-audit-off,841,model_4,204,0.0005450248718261719,0.0062541961669921875,0.17975783348083496,0.017376422882080078,0.45482492446899414,0.2039334774017334,0.050617738316456475,19.64114499092102
D1-audit-off,842,model_6,9,0.0006630420684814453,0.010734081268310547,0.450793981552124,0.06840229034423828,0.15291833877563477,0.5305933952331543,0.07443076655978248,3.6566855907440186
D1-audit-off,843,model_5,660,0.0004019737243652344,0.006010293960571289,0.4911043643951416,0.14162778854370117,0.11624908447265625,0.6391444206237793,0.07493912256681003,2.58756160736084
D1-audit-off,844,model_3,1950,0.0004532337188720703,0.008353710174560547,0.2766764163970947,0.14435935020446777,0.06968259811401367,0.4298427104949951,0.054760181034604706,21.457752227783203
D1-audit-off,845,model_6,195,0.0005030632019042969,0.00664973258972168,0.14978241920471191,0.07256889343261719,0.07765078544616699,0.22950410842895508,0.06301347787181537,24.426679611206055
D1-audit-off,846,model_1,488,0.0006232261657714844,0.009349822998046875,0.1091163158416748,0.02539539337158203,0.016512393951416016,0.1444847583770752,0.035232523391986716,2.1879711151123047
D1-audit-off,847,model_1,770,0.0005972385406494141,0.0017075538635253906,0.05565595626831055,0.025435924530029297,0.016472816467285156,0.08339667320251465,0.01857331395149231,0.3805696964263916
D1-audit-off,848,model_3,152,0.0008175373077392578,0.005217552185058594,0.13501763343811035,0.04270744323730469,0.025486469268798828,0.1837601661682129,0.06079389345951569,9.667607545852661
D1-audit-off,849,model_6,9,0.0006425380706787109,0.005513429641723633,0.0211026668548584,0.04894423484802246,0.02781510353088379,0.0762028694152832,0.06648473039505974,16.830354928970337
D1-audit-off,850,model_5,289,0.0008311271667480469,0.00445103645324707,0.1136772632598877,0.07058405876159668,0.04384732246398926,0.1895434856414795,0.0679784994572401,26.29328727722168
D1-audit-off,851,model_2,105,0.0011022090911865234,0.010637998580932617,0.00970149040222168,0.032790184020996094,0.0229189395904541,0.054231882095336914,0.08018124103546143,1.3371317386627197
D1-audit-off,852,model_3,669,0.0007784366607666016,0.008831024169921875,0.023578643798828125,0.06776714324951172,0.023708820343017578,0.10095524787902832,0.06355070567631221,9.188706159591675
D1-audit-off,853,model_5,769,0.0008299350738525391,0.00038933753967285156,0.040259361267089844,0.1433887481689453,0.11443853378295898,0.18486738204956055,0.08473001420497894,1.5405476093292236
D1-audit-off,854,model_6,388,0.0006265640258789062,0.002918720245361328,0.0058307647705078125,0.045375823974609375,0.2687525749206543,0.05475187301635742,0.0692525087084089,12.173940896987915
D1-audit-off,855,model_3,596,0.0007617473602294922,0.004912376403808594,0.5326976776123047,0.04885077476501465,0.06806302070617676,0.5872225761413574,0.03495752811431885,1.146543025970459
D1-audit-off,856,model_3,465,0.0006108283996582031,0.0008397102355957031,0.28807663917541504,0.04888343811035156,0.06803131103515625,0.3384106159210205,0.03501845896244049,0.8987059593200684
D1-audit-off,857,model_3,362,0.0008051395416259766,0.00861048698425293,0.011041402816772461,0.0454556941986084,0.08671784400939941,0.06591272354125977,0.04794698495131273,1.935845136642456
D1-audit-off,858,model_3,470,0.0005424022674560547,0.00813913345336914,0.04761195182800293,0.04957103729248047,0.03491973876953125,0.1058645248413086,0.055107914759013464,9.308886289596558
D1-audit-off,859,model_6,1085,0.0005192756652832031,0.008851051330566406,0.007415294647216797,0.17989230155944824,0.030985116958618164,0.19667792320251465,0.06331636322041352,24.51016139984131
D1-audit-off,860,model_2,424,0.0005218982696533203,0.0030808448791503906,0.016221046447753906,0.04814958572387695,0.028265714645385742,0.06797337532043457,0.02324560284614563,0.43990302085876465
D1-audit-off,861,model_6,269,0.0010941028594970703,0.00728297233581543,0.029357194900512695,0.07030701637268066,0.03749370574951172,0.10804128646850586,0.06328066997230053,24.40781855583191
D1-audit-off,862,model_3,9,0.0006389617919921875,0.005543947219848633,0.1403186321258545,0.027625560760498047,0.12617874145507812,0.17412710189819336,0.05181768807497891,1.3141162395477295
D1-audit-off,863,model_1,11,0.0008058547973632812,0.006306648254394531,0.12681961059570312,0.03075098991394043,0.2265934944152832,0.16468310356140137,0.03691085373483053,9.244753122329712
D1-audit-off,864,model_2,68,0.0005745887756347656,0.006207942962646484,0.06012892723083496,0.02264261245727539,0.03247237205505371,0.0895540714263916,0.0521482078508399,4.626448154449463
